spot_id,관광지,평균 상주시간(분),재방문비율,재방문의향점수,평균 동반자수,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","문화 시설(공연장, 영화관, 전시관 등)","상업지구(거리, 시장, 쇼핑시설)","레저/스포츠 관련 시설(스키, 카트, 수상레저)","테마시설(놀이공원, 워터파크)","산책로, 둘레길 등",지역 축제/행사,체험 활동 관광지
spot_1626,조안베어뮤지엄,60,0,3,1,0,0,1,0,0,0,0,0,0
spot_1631,헤이서귀포,105,0,4.5,0.5,0,0,0,0,0,0,0,0,1
spot_1632,서우봉 일몰지,30,0.5,5,0.5,1,0,0,0,0,0,1,0,0
spot_1635,봄사무소,15,0,5,1,0,0,0,1,0,0,0,0,0
spot_1642,당오름,90,0,5,0,1,1,0,0,0,0,0,0,0
spot_1646,달콤다락,30,0,4,1,0,0,0,1,0,0,0,0,0
spot_1651,제주중문관광단지,69,0.2,3.8,0.875,1,0,0,1,0,1,1,1,0
spot_1652,한림수협,30,0.4,5,3,0,0,0,1,0,0,0,0,0
spot_1653,제주현대미술관 분관,30,0,3.333333333,0,0,0,1,0,0,0,0,0,0
spot_1654,아쿠아플라넷제주 오션아레나,60,0,5,1,0,0,0,0,0,1,0,0,0
spot_1657,창고망난돌,30,0,3.333333333,1.666666667,1,0,0,0,0,0,0,0,0
spot_1659,태흥교회,30,1,5,3,0,1,0,0,0,0,0,0,0
spot_1660,항파두리 항몽유적지 나홀로나무,37.5,0,3.75,1,0,1,0,0,0,0,0,0,0
spot_1664,귀덕궤물동산,30,0,4,0,1,0,0,0,0,0,0,0,0
spot_1666,1158족욕카페,60,0,5,0,0,0,0,0,0,0,0,0,1
spot_1668,꼬스뗀뇨,30,0,5,2,0,0,1,0,0,0,0,0,0
spot_1669,지진옥외대피장소 강정체육공원,30,0,5,3,0,0,0,0,1,0,0,0,0
spot_1672,한경면 용수항 일대,90,0,5,1,0,0,0,0,0,0,1,0,0
spot_1674,용천수탐방길,40,0,4.333333333,2,1,1,0,0,0,0,1,0,0
spot_1675,물메초등학교,150,0,4,4,0,0,0,0,1,0,0,0,0
spot_1678,중문더드림감귤,75,0,2.5,1,0,0,0,0,0,0,0,0,1
spot_1679,김녕떠오르길,30,0.5,3.5,1,1,0,0,0,0,0,0,0,0
spot_1681,안친오름,30,0,5,0,1,0,0,0,0,0,0,0,0
spot_1683,금능어촌계복지회관,30,0,5,0,0,1,0,0,0,0,0,0,0
spot_1685,스위스빌리지,30,0,4,1,0,0,0,1,0,0,0,0,0
spot_1687,우도다이브,120,0,5,1,0,0,0,0,1,0,0,0,0
spot_1690,졸띠체험승마,60,0,5,1.5,0,0,0,0,0,0,0,0,1
spot_1695,곱은달감귤체험농장,80,0,4.666666667,2.666666667,0,0,0,0,0,0,0,0,1
spot_1696,차이나타운 황제의계단,0,0,3,3,0,1,0,0,0,0,0,0,0
spot_1698,성산포수협활어회센터,45,0,4.5,2,0,0,0,1,0,0,0,0,0
spot_1699,마코다이브,210,0,5,0.5,0,0,0,0,1,0,0,0,0
spot_1701,한림민속5일시장,40,0,4,0.2,0,0,0,1,0,0,0,0,0
spot_1703,한라산국립공원 어승생악탐방로,100,0,4.5,0,1,0,0,0,0,0,1,0,0
spot_1705,보메와산 감귤체험농장,60,0,3.5,0.75,0,0,0,0,0,0,0,0,1
spot_1706,한라산국립공원 관음사지구안내소,15,0,4.5,0.5,1,0,0,0,0,0,1,0,0
spot_1710,에이스서프,150,0,3.666666667,0.666666667,0,0,0,0,1,0,0,0,0
spot_1711,조천항,90,0.5,3.5,0.5,1,0,0,1,0,0,0,0,0
spot_1716,그랑블루요트투어,82.5,0,4.75,1.5,0,0,0,0,1,0,0,0,1
spot_1717,테쉬폰,30,1,5,1,1,0,0,0,0,0,0,0,0
spot_1718,기당미술관 외돌개,60,0,4,3,0,0,1,0,0,0,0,0,0
spot_1720,성이시돌센터,40,0.333333333,5,0,0,0,1,0,0,0,0,0,0
spot_1721,두머니물공원,42,0.4,4,0.5,1,0,0,0,0,0,0,0,0
spot_1722,바이킹배낚시,150,0,5,3,0,0,0,0,0,0,0,0,1
spot_1723,용눈이오름,20,0.666666667,3,1,1,0,0,0,0,0,1,0,0
spot_1725,디퍼프리다이브,225,0.5,4,0,0,0,0,0,1,0,0,0,0
spot_1731,천년의숲 비자림,90,0,4,1,0,0,0,0,0,0,1,0,0
spot_1732,서귀포칠십리축제,37.5,0.5,3,2,0,0,0,0,0,0,0,1,0
spot_1733,두산봉,90,0,5,0,1,0,0,0,0,0,0,0,0
spot_1736,최남단체험감귤농장,90,0,3.333333333,1.5,0,0,0,0,0,0,0,0,1
spot_1737,올레길 15-B코스(한림-고내 올레),78,0.1,4,0.555555556,0,0,0,0,0,0,1,0,0
spot_1738,해뜨는초록마을,150,0,5,3,0,0,0,0,0,0,1,0,0
spot_1739,코코나라,30,0,4,1,0,0,0,0,1,0,0,0,0
spot_1743,간세다리족욕카페,30,0,4,2,0,0,0,0,0,0,0,0,1
spot_1745,제주성지,0,0,4,0,0,1,0,0,0,0,0,0,0
spot_1747,세미양오름,60,0,5,0,1,0,0,0,0,0,0,0,0
spot_1749,검은여 쉼터,75,0.5,4,0,0,0,0,0,0,0,1,0,0
spot_1756,올레길 15-A코스(한림-고내 올레),30,0.333333333,4.833333333,2.6,0,0,0,0,0,0,1,0,0
spot_1757,진아떡집,30,0,4.5,1.5,0,0,0,1,0,0,0,0,0
spot_1758,오가닉제주,30,0,3.5,1.5,0,0,0,1,0,0,0,0,0
spot_1761,한라산 삼각봉대피소,20,0,4.333333333,0.5,1,0,0,0,0,0,1,0,0
spot_1762,스케쳐스신제주2,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1763,조천만세동산,30,0,5,0,0,1,0,0,0,0,1,0,0
spot_1767,하모해변,33.75,0.125,3.25,1,1,0,0,0,0,0,0,0,0
spot_1768,빈티지어게인,30,0,4,1,0,0,0,1,0,0,0,0,0
spot_1770,J1카트클럽,60,0,3,0,0,0,0,0,1,0,0,0,0
spot_1771,용수항,30,1,5,1,0,0,0,0,0,0,1,0,0
spot_1776,제주중앙지하상가,30,0,4,1,0,0,0,1,0,0,0,0,0
spot_1781,짐보리,150,1,5,3,0,0,0,0,0,0,0,0,1
spot_1785,큰사슴이오름,70,0.166666667,4.833333333,0.8,1,0,0,0,0,0,1,0,0
spot_1786,법환바당 인증센터,70,0,4.333333333,1,0,0,0,0,0,0,0,0,1
spot_1789,서귀포매일올레시장 입구,60,0.5,5,0,0,0,0,1,0,0,0,0,0
spot_1790,쉼터체험농장,45,0,5,3,0,0,0,0,0,0,0,0,1
spot_1791,지금,90,0,5,0,0,0,0,0,1,0,0,0,0
spot_1792,수용배낚시,120,0.25,4.75,3.333333333,0,0,0,0,0,0,0,0,1
spot_1797,해녀의부엌 북촌점,150,0,3.5,3,0,0,1,0,0,0,0,1,0
spot_1799,놀라운트릭아이미술관,90,0,3.5,2,0,0,1,0,0,0,0,0,0
spot_1806,제주카약올레,38.18181818,0.090909091,4.272727273,1.857142857,0,0,0,0,1,0,0,0,1
spot_1807,중문회포장센터 새벽야시장,67.5,0.25,4,0.75,0,0,0,1,0,0,0,0,0
spot_1810,소심한책방,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_1811,휘닉스제주섭지코지 수영장,90,0.333333333,4.5,3,0,0,0,0,0,1,0,0,0
spot_1814,과일천하농수산,30,0,4,0,0,0,0,1,0,0,0,0,0
spot_1816,핀크스GC,480,1,5,3,0,0,0,0,1,0,0,0,0
spot_1820,파라토도스,90,0.5,4,0.5,1,0,0,0,0,0,0,0,0
spot_1827,도리빨,90,0.5,4.5,2,1,0,0,0,1,0,0,0,0
spot_1839,술의식물원,60,0,5,1,0,0,0,0,0,1,0,0,0
spot_1842,성산일츌봉,120,1,5,1,0,1,0,0,0,0,0,0,0
spot_1855,한림성당,30,0,5,1,0,1,0,0,0,0,0,0,0
spot_1857,갈대 군락지,30,0,5,1,1,0,0,0,0,0,0,0,0
spot_1860,브랭섬홀 아시아 아이스링크,135,0,4,1.5,0,0,0,0,1,0,0,0,1
spot_1865,루씨쏜아뜰리에,180,0,4,0,0,0,0,0,0,0,0,0,1
spot_1868,애월항,50,0,3.333333333,2.333333333,1,0,0,0,0,0,0,0,0
spot_1869,청아투명카약,50,0,4,1.666666667,0,0,0,0,1,0,0,0,1
spot_1871,해오반 함덕점,60,0,5,0,1,0,0,0,0,0,0,0,0
spot_1872,제주애퐁당 본점,30,0,3,2,0,0,0,1,0,0,0,0,0
spot_1874,풍차로가는길,60,0,3,1,0,0,0,0,0,0,1,0,0
spot_1875,한라산둘레길 사려니숲길,240,0,4.5,0,1,0,0,0,0,0,0,0,0
spot_1877,소라의성,48,0.4,4.4,1,1,0,1,0,0,0,1,0,0
spot_1878,서귀북초등학교 놀이터,90,0,4,1,0,0,0,0,0,0,1,0,0
spot_1881,서귀진지,15,0,3,0,0,1,0,0,0,0,0,0,0
spot_1883,제주신화월드 코스모스밭,30,0,4,3,1,0,0,0,0,0,1,0,0
spot_1884,마라도가는여객선,45,0,3.5,1,1,0,0,0,0,0,0,0,0
spot_1888,귀덕바다 투명카약,54,0,3.2,3.25,0,0,0,0,1,0,0,0,1
spot_1891,더큐브리조트 제주,30,0,5,1,0,0,0,0,1,0,0,0,0
spot_1892,제주고산리유적,30,0,4,1,0,1,0,0,0,0,0,0,0
spot_1893,노을해안길 1코스,60,0.5,4.5,1,1,0,0,0,0,0,0,0,0
spot_1895,법환항,75,0,4.5,1,1,0,0,0,0,0,1,0,0
spot_1896,애월읍 어음리 갈대밭,30,0,5,1,1,0,0,0,0,0,0,0,0
spot_1898,초콜릿박물관,54,0,2.6,1.333333333,0,1,0,0,0,0,0,0,0
spot_1902,서귀포관광극장,30,0,3.333333333,0.666666667,0,0,1,0,0,0,0,0,1
spot_1906,자구리공원,30,0,3,1.5,1,0,0,0,0,0,0,0,0
spot_1909,왕이메오름 입구,70,0,3.833333333,0.5,1,0,0,0,0,0,1,0,0
spot_1910,애월온기,30,0,5,2,1,0,0,0,0,0,0,0,0
spot_1911,카페주디,60,1,5,0,0,0,0,0,0,0,0,0,1
spot_1916,맥파이브루잉컴퍼니 양조장,60,0,3,1.5,0,0,0,0,0,0,0,0,1
spot_1918,절물자연휴양림 산림문화휴양관,30,0,5,3,0,0,0,0,0,0,0,0,1
spot_1919,카페브브,90,1,4,1,0,0,0,0,0,0,0,0,1
spot_1920,제주별빛누리공원,127.5,0.25,4.75,0,1,0,0,0,0,0,0,0,1
spot_1922,대유ATV수렵사격랜드,72,0,3.6,1.25,0,0,0,0,1,0,0,0,1
spot_1929,폐동밭,30,0,4.5,2,1,0,0,0,0,0,0,0,0
spot_1933,이호항,30,0.333333333,4,2.5,1,0,0,0,0,0,0,0,0
spot_1934,제주참숯가마찜질방,270,0,5,0.5,0,0,0,0,0,1,0,0,0
spot_1935,제지기오름,45,0.166666667,4.333333333,0,1,0,0,0,0,0,1,0,0
spot_1936,성산포성당,37.5,0.25,4.25,2.5,0,1,0,0,0,0,0,0,0
spot_1937,보림사,30,1,4,0,0,1,0,0,0,0,0,0,0
spot_1946,유니클로 제주이도점,30,0,3,0,0,0,0,1,0,0,0,0,0
spot_1947,후해석벽,0,0,5,1,1,0,0,0,0,0,0,0,0
spot_1948,제주동문공설시장(야시장),60,0,4,3,0,0,0,1,0,0,0,0,0
spot_1954,소남머리,22.5,0,3.25,0,1,1,0,0,0,0,0,0,0
spot_1959,제주승마공원,60,0,4.333333333,1,1,0,0,0,0,0,0,0,0
spot_1961,빽다방 앤 긱스타 제주연동점,150,0,5,1,0,0,1,0,0,0,0,0,0
spot_1963,제주협재서프,270,0,5,1.5,0,0,0,0,1,0,0,0,1
spot_1964,토이파크,37.5,0,2.5,1,1,0,1,0,0,0,0,0,1
spot_1966,훈데르트윈즈,75,0,3,0.5,0,0,1,0,0,1,0,0,0
spot_1974,휘닉스제주 글라스하우스,60,1,5,2.5,1,0,1,0,0,0,0,0,0
spot_1977,제주탑동골목,120,0,2,1,0,0,1,0,0,0,0,0,0
spot_1979,김녕해수욕장 야영장,75,0,5,0.5,1,0,0,0,0,0,0,0,0
spot_1983,제주조천스위스마을,96.66666667,0.111111111,3.444444444,1.375,0,0,0,0,0,0,1,0,0
spot_1986,이호해양레저,50,0,3.333333333,2,0,0,0,0,1,0,0,0,1
spot_1994,두맹이골목,45,0.5,4,0,0,0,1,1,0,0,0,0,0
spot_1997,함덕잠수함,60,0,2.5,2.75,0,0,0,0,0,0,0,0,1
spot_1998,우정회센타,15,0.5,3,2.5,0,0,0,1,0,0,0,0,0
spot_1999,대아상회,60,1,5,2,0,0,0,1,0,0,0,0,0
spot_2000,윌라라 (허영만의 백반기행 촬영지),60,1,5,0,0,1,0,0,0,0,0,0,0
spot_2003,제주이야기 용두암점,30,0,5,3,0,0,0,1,0,0,0,0,0
spot_2007,새별레져ATV,75,0,4.5,0.5,0,0,0,0,1,0,0,0,0
spot_2009,M1971 요트투어,102.8571429,0,4.285714286,0.8,1,0,0,0,1,0,0,0,1
spot_2012,돌하르방미술관,45,0,3,1,0,0,1,0,0,0,0,0,0
spot_2013,함덕서우봉해변 인증센터,30,0.2,4.8,0.6,0,0,0,0,0,0,0,0,1
spot_2015,올레길 14코스(저지-한림 올레),30,0,4.2,0.5,0,0,0,0,0,0,1,0,0
spot_2017,한성오메기떡,45,1,4.5,0.5,0,0,0,1,0,0,0,0,0
spot_2020,마농치킨 본점,0,0,4,0,0,0,0,1,0,0,0,0,0
spot_2022,산방사,40,0.166666667,4.333333333,1.2,1,1,0,0,0,0,0,0,0
spot_2023,개오름,54,0,4.2,2.75,1,0,0,0,0,0,1,0,0
spot_2027,서귀포 올레길 - 천지연 윗길,30,1,5,0,0,0,0,0,0,0,1,0,0
spot_2030,사랑분식,30,0,4,1,0,0,0,1,0,0,0,0,0
spot_2032,노을해안1014,94.28571429,0.142857143,4.571428571,3,1,0,0,1,1,0,0,0,0
spot_2034,글라글라하와이,30,1,4,3,0,0,0,1,0,0,0,0,0
spot_2035,도란,90,0,5,1,0,0,0,1,0,0,0,0,0
spot_2042,성산항입구,30,0.5,4,3,1,0,0,0,0,0,0,0,0
spot_2045,추자도등대,0,0,5,1,0,0,0,0,0,0,1,0,0
spot_2047,제주해비치호텔앤리조트 수영장1,120,0,4,3,0,0,0,0,0,1,0,0,0
spot_2051,닭머르해안,30,0,5,1,1,0,0,0,0,0,0,0,0
spot_2053,무릉곶 자왈아름다운숲길,90,0,5,0,1,0,0,0,0,0,0,0,0
spot_2054,우도등대,48,0.2,4.8,0.5,1,1,0,0,0,0,0,0,0
spot_2058,제주도립미술관,150,0,4.6,0.6,0,0,1,0,0,0,0,0,0
spot_2060,천제2교,0,0,5,0,0,0,0,0,0,0,1,0,0
spot_2061,허니문하우스,90,0,4.5,0,1,0,0,0,0,0,1,0,0
spot_2062,이호테우해수욕장 화장실,180,0,5,1,1,0,0,0,0,0,0,0,0
spot_2067,동암사,30,0,5,1,0,1,0,0,0,0,0,0,0
spot_2068,동홍교회,60,1,5,0,0,1,0,0,0,0,0,0,0
spot_2070,제주삼촌,120,0,4,3,0,0,0,0,0,0,0,0,1
spot_2074,성산포항,30,0.25,3.5,1,1,0,0,0,0,0,0,0,0
spot_2076,신창해안도로,60,0,4,2,1,0,0,0,0,0,0,0,0
spot_2077,족은바리메,30,0,5,7,0,0,0,0,0,0,0,0,1
spot_2079,포레스트공룡사파리,0,0,3,2,1,0,0,0,0,0,0,0,0
spot_2084,프리페어,60,0,5,0,0,0,0,1,0,0,0,0,0
spot_2088,주상절리대,37.5,0.5,3.625,1.5,1,0,0,0,0,0,0,0,0
spot_2089,제주카페거리,45,0.5,3.5,1.5,0,0,0,1,0,0,0,0,0
spot_2092,말산메,60,0,5,0,1,0,0,0,0,0,0,0,0
spot_2094,도두사수항,30,1,5,0,1,0,0,0,0,0,0,0,0
spot_2095,정주항,90,0.333333333,3,1,1,0,0,0,0,0,0,0,1
spot_2098,알뜨르비행장,43.63636364,0.181818182,4.272727273,1,1,1,0,0,0,0,0,0,0
spot_2099,한남리머체왓숲길,95,0,4.5,0.166666667,1,0,0,0,0,0,1,0,0
spot_1796,운진항,30,0.5,5,1.5,1,0,0,0,0,0,0,0,0
spot_2102,부림온천,75,0,3.25,0.5,0,0,0,0,0,1,0,0,0
spot_2106,다이소 서귀포점,30,0,4,0,0,0,0,1,0,0,0,0,0
spot_2108,이호서프,180,0,3.5,1,0,0,0,0,1,0,0,0,1
spot_2110,제주킴스농장 귤창고,90,0,5,5,0,0,0,0,0,0,0,0,1
spot_2111,미카형증기기관차,30,0,5,3,0,1,0,0,0,0,0,0,0
spot_2112,한림바다체험마을,45,0,4,1,0,0,0,0,0,0,0,0,1
spot_2114,랜딩관 제주신화월드호텔앤리조트,60,0.5,3.5,4,0,0,0,0,0,1,0,0,0
spot_2116,고성오일시장 (우리들의블루스 촬영지),60,0,3,0,0,0,0,1,0,0,0,0,0
spot_2119,월정퀵서프,195,0.333333333,5,1.333333333,0,0,0,0,1,0,0,0,1
spot_2121,소노캄 제주,45,0,4,1,0,0,0,0,0,0,1,0,0
spot_2123,어니스트밀크 본점,120,1,5,2,0,0,0,0,0,0,0,0,1
spot_2124,소꼽놀이,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_2125,명진농수특산물직판장,30,0,3,0,0,0,0,1,0,0,0,0,0
spot_2126,서프서프,210,0,5,2,0,0,0,0,1,0,0,0,0
spot_2132,천진항,24,0.2,4,0,1,0,0,0,0,0,0,0,0
spot_2134,오달콤제주 함덕점,0,0,4,0,0,0,0,1,0,0,0,0,0
spot_2137,수산한못,33,0.1,4.1,1,1,0,0,0,0,0,1,0,0
spot_2141,옷귀마테마타운 승마장,120,0,5,0.5,0,0,0,0,0,1,0,0,0
spot_2142,용머리해안 기후변화홍보관,60,1,5,0,1,0,0,0,0,0,0,0,0
spot_2144,무시로,180,0,5,0,0,0,0,1,0,0,0,0,0
spot_2146,카페라라라,60,0,5,4,0,0,0,0,0,0,0,0,1
spot_2149,여름문구사,30,0,4,3,0,0,0,1,0,0,0,0,0
spot_2151,무병장수테마파크,90,0,4,2,0,0,0,0,0,1,0,0,0
spot_2157,버블탱크,255,0,3.5,0,0,0,0,0,1,0,0,0,0
spot_2158,달다제주,180,0,5,1,0,0,0,0,0,0,0,0,1
spot_2160,메리아일랜드,30,0,4.5,0,0,0,0,1,0,1,0,0,0
spot_2168,성산해안도로,90,0,5,0,0,0,0,0,0,0,1,0,0
spot_2173,마라도기원정사,30,0,5,1,0,0,0,0,0,0,0,0,1
spot_2175,비블리아성서식물원,60,0,4,0,0,0,0,0,0,1,0,0,0
spot_2178,대정향교,30,0,2.8,0.333333333,0,1,0,0,0,0,0,0,0
spot_2179,그랜드하얏트제주 쇼핑센터,210,0,5,1,0,0,0,1,0,0,0,0,0
spot_2181,노블아로마애월,90,0,4,1,1,0,0,0,0,0,0,0,0
spot_2183,제주배럴서프스쿨,75,0.5,5,0,0,0,0,0,1,0,0,0,0
spot_2184,범서프,255,0,4,1.5,0,0,0,0,1,0,0,0,1
spot_2186,청춘당꽈배기 서귀점,0,0,4,5,0,0,0,1,0,0,0,0,0
spot_2188,동광해바른작은도서관,60,0,4,0,0,0,1,0,0,0,0,0,0
spot_2189,씽씽전기자전거,75,0,5,1,0,0,0,0,1,0,0,0,1
spot_2190,올레길 12코스(무릉-용수 올레),135,0,5,0.333333333,0,0,0,0,0,0,1,0,0
spot_2191,행기소,30,0,4,2,1,0,0,0,0,0,0,0,0
spot_2192,성산포수협 수산물유통센터,30,0,2,3,0,0,0,1,0,0,0,0,0
spot_2193,올레길 1-1코스(우도-올레),107.1428571,0.571428571,4.428571429,0.428571429,0,0,0,0,0,0,1,0,0
spot_2194,나이롱책방,30,0,3,1,0,0,0,1,0,0,0,0,0
spot_2199,사라오름,220,0,4,2,1,0,0,0,0,0,1,0,0
spot_2201,환태평양평화소공원,15,0,2.5,0,1,0,0,0,0,0,0,0,0
spot_2215,금산공원,90,0,5,2,1,0,0,0,0,0,0,0,0
spot_2221,사진예술공간 큰바다영,60,0,4,1,0,0,1,0,0,0,0,0,0
spot_2222,죽도,60,0,4,5,1,0,0,0,0,0,0,0,0
spot_2225,조은승마장,30,0,5,1,0,0,0,0,0,0,0,0,1
spot_2229,낙천의자공원,45,0,2.5,0.5,1,0,0,0,0,0,0,0,0
spot_2234,도구리알,30,0.125,4.5,1.125,1,1,0,0,0,0,0,0,0
spot_2235,다이소 서귀포동광점,30,0.5,4,0.5,0,0,0,1,0,0,0,0,0
spot_2240,모이소,42,0,4.6,0.6,0,0,0,1,0,0,0,0,0
spot_2242,솟솟리버스,36,0,3.4,0.25,0,0,0,1,0,0,0,0,0
spot_2247,성산 일출봉,30,1,4,1,1,0,0,0,0,0,0,0,0
spot_2248,칠성통,30,1,4,0,0,0,0,1,0,0,0,0,0
spot_2253,카페숨도,67.5,0,2.75,2.666666667,0,0,0,0,0,1,0,0,0
spot_2254,말로,84,0.2,4.2,1.333333333,0,0,0,0,0,0,0,0,1
spot_2256,헬로1204,30,0,5,1,0,0,0,1,0,0,0,0,0
spot_2259,사람휘트니스 연동점,90,0,3,1,0,0,0,0,1,0,0,0,0
spot_2262,대록산,60,0,4.5,1,1,0,0,0,0,0,1,0,0
spot_2276,에버리스골프리조트,300,0.333333333,4.333333333,5.666666667,0,0,0,0,1,0,0,0,1
spot_2281,용연교,30,1,4.5,0.5,1,0,0,0,0,0,0,0,0
spot_2291,GS25 제주조수점,30,0,4,3,0,0,0,1,0,0,0,0,0
spot_2298,예원이네귤농장,60,0,3.5,1.5,0,0,0,0,0,0,0,0,1
spot_2299,해안도로입구 금릉서쪽방면,30,0,5,0,0,1,0,0,0,0,0,0,0
spot_2303,송악산 전망대,110,0.333333333,5,2,1,0,0,0,0,0,0,0,0
spot_2308,달인해산물,30,0,4,1,0,0,0,1,0,0,0,0,0
spot_2310,랜디스도넛 제주애월점,60,0,5,1,0,0,0,1,0,0,0,0,0
spot_2311,더시에나컨트리클럽 제주,360,0,5,4,0,0,0,0,1,0,0,0,0
spot_2312,그랜드하얏트제주,260,0.333333333,4.666666667,2,0,0,0,1,1,0,0,0,0
spot_2314,미르담,90,0,5,1,0,0,0,0,0,0,0,0,1
spot_2315,해녀의부엌,135,0,4,4,0,0,1,0,0,0,0,0,0
spot_2317,서해랑 제부정류장,45,0.5,4,1,0,0,0,0,0,0,0,0,1
spot_2319,중문단지축구장,180,1,5,1,1,0,0,0,0,0,0,0,0
spot_2320,그랜드조선 제주,60,1,5,1,0,0,0,0,0,0,1,0,0
spot_2323,에코그린리조트,60,1,4.5,2.5,0,0,0,0,1,0,1,0,0
spot_2329,김녕금속공예벽화마을,60,0,4,0,0,0,0,0,0,0,1,0,0
spot_2334,메가MGC커피 제주롯데시티점,60,0,4,0,0,0,0,1,0,0,0,0,0
spot_2337,영실매표소,270,0,5,0,1,0,0,0,0,0,0,0,0
spot_772,궷물오름,60,0,4,2.25,1,0,0,0,0,0,1,0,0
spot_2344,올레길 2코스(광치기-온평 올레),60,0,4,3,0,0,0,0,0,0,1,0,0
spot_2357,우드스탁,60,0,5,1,0,0,0,0,0,0,0,0,1
spot_2359,한라산둘레길 수악길,45,0,3.5,0,0,0,0,0,0,0,1,0,0
spot_2361,알작지,50,0,3.666666667,0.5,1,0,0,0,0,0,0,0,0
spot_2362,서귀포자연휴양림 매표소,30,1,5,3,1,0,0,0,0,0,0,0,0
spot_2367,사려니숲,50,0.333333333,3.666666667,0.666666667,1,0,0,0,0,0,0,0,0
spot_2371,대정읍성,180,0,3,0,0,0,0,0,0,0,1,0,0
spot_2376,당산봉,60,0,4.8,0.5,1,0,0,0,0,0,0,0,0
spot_2378,제주901,174,0,4,1.5,0,0,0,0,1,0,0,0,1
spot_2379,철새 천연기념물 희귀새도래및철새서식지,50,0,4.666666667,0,1,0,0,0,0,0,0,0,0
spot_2380,월정모살길,30,0,3,0,1,0,0,0,0,0,0,0,0
spot_2386,중문오프로드체험장,40,0,3.666666667,4.5,0,0,0,0,0,0,0,0,1
spot_2388,쥬쥬쿠키,120,0,5,2,0,0,0,1,0,0,0,0,0
spot_2390,서울떡볶이,60,0,4,1,0,0,0,1,0,0,0,0,0
spot_2394,연화차,60,0.25,4.25,0,0,0,0,0,0,0,0,0,1
spot_2395,제주약수터 올레시장점,30,0.5,5,1,0,0,0,1,0,0,0,0,0
spot_2398,열대과일농장,120,0,5,4,1,0,0,0,0,0,0,0,0
spot_2400,사려니숲길 관광안내소,90,0.333333333,4,5.5,1,0,0,0,0,0,1,0,0
spot_2401,화순별곡,30,0,3,0,0,0,0,0,0,0,0,0,1
spot_2402,나홀로나무,7.5,0,3.75,1.666666667,1,0,0,0,0,0,0,0,0
spot_2405,엘리네잡화점,45,0.5,4,1,0,0,0,1,0,0,0,0,0
spot_2409,올리브영 제주중문점,30,0,3,0,0,0,0,1,0,0,0,0,0
spot_2414,선녀바위,37.5,0,4.75,1.5,1,0,0,0,0,0,0,0,0
spot_2415,서귀포 치유의 숲,60,0,5,0,1,0,0,0,0,0,0,0,0
spot_2416,오설록농장,45,0.5,4,1,1,0,0,0,0,0,0,0,1
spot_2419,왓츠유어플레이버,150,0,4,2,0,0,0,1,0,0,0,0,0
spot_2422,삼양검은모래해변입구교차로,30,0,4.333333333,1.5,1,0,0,0,0,0,0,0,0
spot_2433,월라봉,60,0,2,0,1,0,0,0,0,0,0,0,0
spot_2434,김녕해안도로,60,0.5,5,1.5,0,0,0,0,0,0,1,0,1
spot_2438,라온쥬,60,0,3,1,0,0,0,0,0,0,0,0,1
spot_2442,아베베베이커리,30,0.25,4,1,0,0,0,1,0,0,0,0,0
spot_2443,돌오름길 천아숲길 입출구,255,0,3,2,1,0,0,0,0,0,1,0,0
spot_2445,스파오 제주중앙로점,40,0.333333333,3.666666667,1,0,0,0,1,0,0,0,0,0
spot_2448,애월돌고래전망대,30,0.333333333,4,0.5,1,0,0,0,0,0,1,0,0
spot_2451,당신의캠프닉,90,0,5,4,0,0,0,0,0,0,0,0,1
spot_2452,레인보우제주 시장2호점,30,0,5,2,0,0,0,1,0,0,0,0,0
spot_2460,제주옹기박물관,30,0,3,0,0,1,0,0,0,0,0,0,0
spot_2463,애월국민체육센터,105,0,4.5,1,0,0,0,0,1,0,0,0,0
spot_2467,인생네컷 제주일도지구점,30,0,3,3,0,0,0,1,0,0,0,0,0
spot_2468,올레바당체험마을,75,0,3,1.5,0,0,0,0,0,0,0,0,1
spot_2469,달달미깡감귤밭,90,0,3.333333333,0.5,1,0,0,0,0,0,0,0,1
spot_2477,신양신산해안도로,30,0,5,1,0,0,0,0,0,0,1,0,0
spot_2480,바리메,60,0,5,1,1,0,0,0,0,0,0,0,0
spot_2485,아덴힐승마클럽,90,0,5,0,0,0,0,0,1,0,0,0,0
spot_2486,일과삶사이틈,90,0,3,0,0,0,0,1,0,0,0,0,0
spot_2487,오설록,75,0,4,3,0,0,0,1,0,1,0,0,0
spot_2489,제주신라호텔 헬스장,30,0,4,1,0,0,0,0,1,0,0,0,0
spot_2490,모던하우스 탑동점,0,1,3,1,0,0,0,1,0,0,0,0,0
spot_2491,뉴월드마트로 동홍점,30,0,4,2,0,0,0,1,0,0,0,0,0
spot_2492,누하스 세컨드하우스,60,0,5,3,0,0,1,0,0,0,0,0,0
spot_2493,블루오션 차귀도요트,165,0,5,1.5,0,0,0,0,1,0,0,0,0
spot_2497,어영마을,30,0,4,2.5,0,0,0,0,0,0,1,0,0
spot_2499,런던다락,30,0,5,0,0,0,0,1,0,0,0,0,0
spot_2502,동복관광체험어장,30,1,4,0,0,0,0,0,0,0,0,0,1
