iter	Passed	Remaining
1424	91541	16959
1425	91599	16893
1426	91662	16829
1427	91749	16769
1428	91836	16709
1429	91915	16647
1430	92007	16588
1431	92116	16532
1432	92190	16469
1433	92256	16405
1434	92347	16345
1435	92417	16282
1436	92479	16217
1437	92540	16152
1438	92603	16088
1439	92660	16022
1440	92724	15958
1441	92782	15892
1442	92843	15827
1443	92918	15765
1444	92990	15702
1445	93052	15637
1446	93116	15573
1447	93178	15508
1448	93240	15443
1449	93303	15378
1450	93372	15315
1451	93455	15254
1452	93518	15189
1453	93582	15125
1454	93643	15060
1455	93702	14995
1456	93766	14930
1457	93827	14865
1458	93888	14800
1459	93952	14736
1460	94014	14671
1461	94097	14610
1462	94162	14545
1463	94218	14480
1464	94284	14416
1465	94347	14351
1466	94412	14287
1467	94485	14224
1468	94552	14160
1469	94618	14096
1470	94679	14031
1471	94747	13967
1472	94814	13903
1473	94876	13838
1474	94987	13781
1475	95051	13716
1476	95112	13651
1477	95172	13586
1478	95237	13522
1479	95297	13457
1480	95352	13391
1481	95412	13326
1482	95479	13262
1483	95610	13207
1484	95744	13152
1485	95834	13091
1486	95906	13028
1487	95967	12963
1488	96029	12898
1489	96096	12834
1490	96167	12770
1491	96227	12705
1492	96292	12641
1493	96350	12575
1494	96410	12510
1495	96470	12445
1496	96534	12381
1497	96611	12318
1498	96785	12267
1499	96851	12203
1500	96930	12140
1501	96996	12076
1502	97062	12011
1503	97134	11948
1504	97257	11890
1505	97327	11826
1506	97399	11762
1507	97452	11696
1508	97515	11632
1509	97582	11567
1510	97657	11504
1511	97744	11442
1512	97814	11378
1513	97879	11313
1514	97948	11249
1515	98012	11184
1516	98079	11120
1517	98150	11056
1518	98221	10992
1519	98279	10927
1520	98334	10861
1521	98394	10796
1522	98458	10731
1523	98524	10667
1524	98596	10603
1525	98668	10539
1526	98732	10474
1527	98821	10412
1528	98899	10349
1529	98965	10284
1530	99031	10220
1531	99163	10162
1532	99339	10108
1533	99420	10045
1534	99493	9981
1535	99554	9916
1536	99615	9851
1537	99677	9786
1538	99740	9721
1539	99798	9655
1540	99867	9591
1541	99951	9528
1542	100007	9462
1543	100072	9397
1544	100145	9333
1545	100209	9269
1546	100279	9204
1547	100356	9140
1548	100433	9077
1549	100501	9012
1550	100564	8947
1551	100623	8882
1552	100680	8816
1553	100742	8751
1554	100802	8686
1555	100878	8622
1556	100994	8562
1557	101062	8497
1558	101121	8432
1559	101183	8367
1560	101252	8302
1561	101323	8238
1562	101388	8173
1563	101465	8109
1564	101574	8048
1565	101650	7984
1566	101718	7919
1567	101788	7854
1568	101851	7789
1569	101912	7724
1570	101975	7659
1571	102055	7595
1572	102120	7530
1573	102192	7466
1574	102248	7400
1575	102321	7336
1576	102395	7272
1577	102466	7207
1578	102533	7142
1579	102605	7078
1580	102682	7014
1581	102743	6949
1582	102810	6884
1583	102873	6819
1584	102936	6754
1585	103002	6689
1586	103082	6625
1587	103171	6561
1588	103234	6496
1589	103287	6431
1590	103350	6366
1591	103427	6301
1592	103496	6237
1593	103571	6172
1594	103634	6107
1595	103701	6042
1596	103758	5977
1597	103817	5912
1598	103870	5846
