TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8
d002978,남,30대,나홀로 여행,0,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,자연매우선호,숙박매우선호,새로운지역매우선호,중립,휴양또는휴식중간선호,잘알려지지않은방문지약간선호,중립,사진촬영중요하지않음약간선호
d000210,남,30대,2인 여행(가족 외),1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",여행 동반자와의 친밀감 및 유대감 증진,자연중간선호,숙박중간선호,익순한지역약간선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,알려진방문지약간선호,상황에따른여행약간선호,사진촬영중요하지않음중간선호
d003586,여,20대,나홀로 여행,1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",도시중간선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소약간선호,중립,잘알려지지않은방문지매우선호,계획에따른여행중간선호,사진촬영중요매우선호
b005132,여,30대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연중간선호,중립,새로운지역중간선호,중립,체험활동약간선호,잘알려지지않은방문지중간선호,상황에따른여행약간선호,중립
c006707,남,40대,3인 이상 여행(가족 외),2,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",여행 동반자와의 친밀감 및 유대감 증진,자연매우선호,숙박매우선호,새로운지역매우선호,중립,휴양또는휴식매우선호,잘알려지지않은방문지약간선호,계획에따른여행중간선호,사진촬영중요하지않음중간선호
d004993,여,20대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연매우선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소중간선호,체험활동중간선호,잘알려지지않은방문지매우선호,상황에따른여행매우선호,사진촬영중요매우선호
d003574,남,20대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",SNS 사진 등록 등 과시,도시매우선호,당일약간선호,새로운지역중간선호,불편하지만저렴한숙소매우선호,중립,잘알려지지않은방문지약간선호,상황에따른여행중간선호,사진촬영중요약간선호
d003223,남,20대,2인 여행(가족 외),1,새로운 경험 추구,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",여행 동반자와의 친밀감 및 유대감 증진,자연중간선호,중립,새로운지역매우선호,불편하지만저렴한숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요약간선호
d003158,여,20대,2인 여행(가족 외),1,"운동, 건강 증진 및 충전",여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연약간선호,당일중간선호,새로운지역중간선호,편하지만비싼숙소매우선호,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,상황에따른여행중간선호,사진촬영중요하지않음중간선호
d005226,여,20대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연약간선호,숙박매우선호,새로운지역매우선호,중립,체험활동중간선호,잘알려지지않은방문지약간선호,계획에따른여행약간선호,사진촬영중요중간선호
d000740,여,40대,3인 이상 여행(가족 외),2,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피","역사 탐방, 문화적 경험 등 교육적 동기",중립,숙박중간선호,새로운지역약간선호,편하지만비싼숙소매우선호,체험활동중간선호,알려진방문지약간선호,계획에따른여행약간선호,사진촬영중요중간선호
d000145,여,20대,부모 동반 여행,3,여행 동반자와의 친밀감 및 유대감 증진,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연중간선호,숙박매우선호,중립,불편하지만저렴한숙소약간선호,체험활동중간선호,중립,상황에따른여행약간선호,사진촬영중요약간선호
d000175,여,30대,자녀 동반 여행,3,SNS 사진 등록 등 과시,여행 동반자와의 친밀감 및 유대감 증진,"역사 탐방, 문화적 경험 등 교육적 동기",도시중간선호,숙박매우선호,새로운지역중간선호,편하지만비싼숙소매우선호,체험활동중간선호,알려진방문지매우선호,계획에따른여행매우선호,사진촬영중요하지않음중간선호
d001062,여,20대,3인 이상 여행(가족 외),6,여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연약간선호,중립,새로운지역중간선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요하지않음중간선호
d003133,남,50대,2인 가족 여행,1,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피","운동, 건강 증진 및 충전",자연중간선호,숙박매우선호,새로운지역중간선호,편하지만비싼숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,중립
d012361,남,30대,2인 여행(가족 외),1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,자연매우선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소약간선호,중립,잘알려지지않은방문지약간선호,계획에따른여행중간선호,사진촬영중요매우선호
d006060,여,30대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,자연중간선호,숙박매우선호,새로운지역매우선호,편하지만비싼숙소중간선호,휴양또는휴식약간선호,잘알려지지않은방문지매우선호,중립,사진촬영중요하지않음중간선호
d005246,여,30대,자녀 동반 여행,2,여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,자연약간선호,숙박약간선호,새로운지역약간선호,불편하지만저렴한숙소약간선호,휴양또는휴식약간선호,중립,계획에따른여행약간선호,사진촬영중요하지않음약간선호
d003507,여,30대,3인 이상 여행(가족 외),3,새로운 경험 추구,기타,"운동, 건강 증진 및 충전",자연중간선호,당일매우선호,익순한지역매우선호,편하지만비싼숙소중간선호,체험활동중간선호,잘알려지지않은방문지중간선호,중립,사진촬영중요하지않음중간선호
d004802,여,30대,나홀로 여행,0,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",새로운 경험 추구,SNS 사진 등록 등 과시,중립,숙박중간선호,새로운지역중간선호,중립,체험활동약간선호,잘알려지지않은방문지약간선호,계획에따른여행중간선호,사진촬영중요매우선호
a001658,남,30대,2인 가족 여행,1,여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",중립,숙박중간선호,익순한지역약간선호,편하지만비싼숙소중간선호,체험활동약간선호,잘알려지지않은방문지약간선호,상황에따른여행중간선호,사진촬영중요중간선호
d012453,여,20대,나홀로 여행,0,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연중간선호,중립,새로운지역약간선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,잘알려지지않은방문지약간선호,상황에따른여행중간선호,사진촬영중요하지않음약간선호
d009756,여,30대,2인 여행(가족 외),1,여행 동반자와의 친밀감 및 유대감 증진,"운동, 건강 증진 및 충전","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연중간선호,숙박매우선호,새로운지역약간선호,중립,체험활동약간선호,잘알려지지않은방문지약간선호,계획에따른여행매우선호,사진촬영중요중간선호
d010389,여,30대,3인 이상 여행(가족 외),2,SNS 사진 등록 등 과시,새로운 경험 추구,"운동, 건강 증진 및 충전",중립,숙박약간선호,새로운지역약간선호,불편하지만저렴한숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지약간선호,상황에따른여행중간선호,사진촬영중요중간선호
c009359,남,30대,2인 가족 여행,1,기타,새로운 경험 추구,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",자연중간선호,숙박약간선호,새로운지역매우선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,계획에따른여행매우선호,사진촬영중요하지않음약간선호
d002247,여,30대,3인 이상 여행(가족 외),3,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","역사 탐방, 문화적 경험 등 교육적 동기",새로운 경험 추구,중립,숙박중간선호,새로운지역매우선호,편하지만비싼숙소매우선호,중립,잘알려지지않은방문지매우선호,계획에따른여행매우선호,사진촬영중요매우선호
d010557,여,30대,나홀로 여행,0,SNS 사진 등록 등 과시,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",중립,숙박약간선호,새로운지역약간선호,편하지만비싼숙소약간선호,체험활동약간선호,알려진방문지약간선호,상황에따른여행약간선호,사진촬영중요중간선호
a002792,남,30대,2인 가족 여행,1,여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",missing,자연중간선호,숙박매우선호,새로운지역중간선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,중립,사진촬영중요중간선호
d001502,남,30대,3대 동반 여행(친척 포함),9,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",여행 동반자와의 친밀감 및 유대감 증진,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,자연매우선호,숙박중간선호,새로운지역매우선호,중립,휴양또는휴식약간선호,잘알려지지않은방문지매우선호,상황에따른여행중간선호,중립
d005520,여,50대,나홀로 여행,0,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,자연중간선호,숙박매우선호,새로운지역중간선호,편하지만비싼숙소중간선호,휴양또는휴식중간선호,잘알려지지않은방문지중간선호,계획에따른여행중간선호,사진촬영중요하지않음중간선호
d011291,여,30대,자녀 동반 여행,3,"역사 탐방, 문화적 경험 등 교육적 동기",여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연중간선호,숙박매우선호,새로운지역중간선호,중립,휴양또는휴식중간선호,알려진방문지중간선호,계획에따른여행매우선호,사진촬영중요매우선호
a004595,여,30대,3인 이상 여행(가족 외),2,"운동, 건강 증진 및 충전",새로운 경험 추구,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",자연매우선호,당일매우선호,새로운지역매우선호,불편하지만저렴한숙소약간선호,체험활동중간선호,알려진방문지중간선호,계획에따른여행매우선호,사진촬영중요하지않음매우선호
d008001,남,20대,나홀로 여행,1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",SNS 사진 등록 등 과시,도시약간선호,숙박중간선호,새로운지역약간선호,편하지만비싼숙소약간선호,휴양또는휴식약간선호,잘알려지지않은방문지약간선호,중립,사진촬영중요약간선호
d012454,여,60대,자녀 동반 여행,1,여행 동반자와의 친밀감 및 유대감 증진,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",중립,중립,새로운지역약간선호,편하지만비싼숙소약간선호,휴양또는휴식약간선호,중립,상황에따른여행약간선호,중립
d007863,여,20대,부모 동반 여행,3,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",도시약간선호,숙박중간선호,익순한지역중간선호,중립,체험활동약간선호,알려진방문지약간선호,중립,사진촬영중요약간선호
d010086,여,20대,나홀로 여행,0,"운동, 건강 증진 및 충전","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",새로운 경험 추구,자연중간선호,숙박매우선호,새로운지역중간선호,불편하지만저렴한숙소약간선호,체험활동중간선호,알려진방문지중간선호,계획에따른여행중간선호,사진촬영중요중간선호
d007397,남,40대,자녀 동반 여행,3,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,자연약간선호,숙박약간선호,중립,편하지만비싼숙소약간선호,체험활동매우선호,알려진방문지약간선호,중립,사진촬영중요중간선호
d002910,남,30대,2인 가족 여행,1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",여행 동반자와의 친밀감 및 유대감 증진,자연매우선호,당일중간선호,새로운지역매우선호,중립,체험활동약간선호,잘알려지지않은방문지중간선호,계획에따른여행약간선호,사진촬영중요약간선호
d004960,여,30대,3대 동반 여행(친척 포함),6,"특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행)",여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",중립,숙박중간선호,중립,중립,체험활동약간선호,중립,계획에따른여행약간선호,사진촬영중요하지않음중간선호
d003562,여,20대,3인 이상 여행(가족 외),1,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",여행 동반자와의 친밀감 및 유대감 증진,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",도시매우선호,숙박매우선호,새로운지역매우선호,중립,휴양또는휴식중간선호,알려진방문지약간선호,상황에따른여행매우선호,사진촬영중요약간선호
d004238,여,40대,자녀 동반 여행,2,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식","일상적인 환경 및 역할에서의 탈출, 지루함 탈피",여행 동반자와의 친밀감 및 유대감 증진,도시중간선호,당일중간선호,새로운지역매우선호,편하지만비싼숙소중간선호,체험활동중간선호,알려진방문지중간선호,상황에따른여행중간선호,사진촬영중요매우선호
d001370,여,20대,3인 이상 여행(가족 외),3,여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",missing,자연약간선호,숙박중간선호,새로운지역약간선호,편하지만비싼숙소약간선호,체험활동약간선호,잘알려지지않은방문지중간선호,상황에따른여행매우선호,사진촬영중요매우선호
a007277,남,40대,2인 가족 여행,1,여행 동반자와의 친밀감 및 유대감 증진,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피","운동, 건강 증진 및 충전",자연중간선호,숙박약간선호,새로운지역매우선호,편하지만비싼숙소매우선호,체험활동중간선호,잘알려지지않은방문지약간선호,계획에따른여행중간선호,사진촬영중요하지않음중간선호
