TRAVEL_ID,spot_id,DGSTFN
d_d000712,spot_624,5.0
d_d003166,spot_40,4.0
d_d005281,spot_609,4.0
d_d000116,spot_302,4.0
d_d002239,spot_85,4.0
d_d007084,spot_626,4.0
d_d002807,spot_119,3.0
d_d002771,spot_209,5.0
d_d006166,spot_628,5.0
d_d009956,spot_629,4.0
d_d006693,spot_82,4.0
d_d009267,spot_298,3.0
d_d008255,spot_8,5.0
d_d012302,spot_631,4.0
d_d007947,spot_632,5.0
d_d001416,spot_15,3.0
d_d001542,spot_633,3.0
d_d001439,spot_149,5.0
d_d003306,spot_330,5.0
d_d009480,spot_19,3.0
d_d004031,spot_75,5.0
d_d006711,spot_20,4.0
d_d011349,spot_397,3.0
d_d001665,spot_119,3.0
d_d002402,spot_635,5.0
d_d004627,spot_337,4.0
d_d010184,spot_637,5.0
d_d001705,spot_166,5.0
d_d010576,spot_397,5.0
d_d001582,spot_639,5.0
d_d001411,spot_357,4.0
d_d010075,spot_640,5.0
d_d006711,spot_155,5.0
d_d002431,spot_209,3.0
d_d000498,spot_641,5.0
d_d003152,spot_642,5.0
d_d004865,spot_271,3.0
d_d006312,spot_643,5.0
d_d006185,spot_155,4.0
d_d002134,spot_250,4.0
d_d001484,spot_86,4.0
d_d000216,spot_644,3.0
d_d002138,spot_646,5.0
d_d001816,spot_141,5.0
d_d003925,spot_277,5.0
d_d010103,spot_119,5.0
d_d004431,spot_240,5.0
d_d003392,spot_296,5.0
d_d000776,spot_649,5.0
d_d009496,spot_650,3.0
d_d003395,spot_653,4.0
d_d006383,spot_45,5.0
d_d006267,spot_166,5.0
d_d001288,spot_654,4.0
d_d002588,spot_288,5.0
d_d000473,spot_655,5.0
d_d009696,spot_166,5.0
d_d005333,spot_656,5.0
d_d001765,spot_657,4.0
d_d001345,spot_590,4.0
d_d008029,spot_291,5.0
d_d001360,spot_119,3.0
d_d009158,spot_89,5.0
d_d001994,spot_658,4.0
d_d006400,spot_424,1.0
d_d000097,spot_141,5.0
d_d001593,spot_661,1.0
d_d003047,spot_77,5.0
d_d003199,spot_211,4.0
d_d000039,spot_42,5.0
d_d004878,spot_366,5.0
d_d010853,spot_161,5.0
d_d001411,spot_115,3.0
d_d003099,spot_128,5.0
d_d000172,spot_82,5.0
d_d012297,spot_664,5.0
d_d007871,spot_75,5.0
d_d006659,spot_114,4.0
d_d001147,spot_360,5.0
d_d000091,spot_8,5.0
d_d000097,spot_94,5.0
d_d005567,spot_82,5.0
d_d000054,spot_8,4.0
d_d007623,spot_666,5.0
d_d012377,spot_155,5.0
d_d009589,spot_667,4.0
d_d002976,spot_668,4.0
d_d007987,spot_669,5.0
d_d002812,spot_120,4.0
d_d001038,spot_16,3.0
d_d010070,spot_247,4.0
d_d002064,spot_670,3.0
d_d008013,spot_156,4.0
d_d006946,spot_29,5.0
d_d001208,spot_92,3.0
d_d000323,spot_16,5.0
d_d001396,spot_21,5.0
d_d005089,spot_590,4.0
d_d009315,spot_128,5.0
d_d000770,spot_537,5.0
d_d012396,spot_298,5.0
d_d000841,spot_300,5.0
d_d006135,spot_10,3.0
d_d003100,spot_463,4.0
d_d002379,spot_40,4.0
d_d005129,spot_115,4.0
d_d010760,spot_673,5.0
d_d000648,spot_132,5.0
d_d000630,spot_3,5.0
d_d010842,spot_115,5.0
d_d004464,spot_149,4.0
d_d004710,spot_219,3.0
d_d001485,spot_213,4.0
d_d000187,spot_174,5.0
d_d002115,spot_379,5.0
d_d005574,spot_677,4.0
d_d010315,spot_39,5.0
d_d000709,spot_380,5.0
d_d001770,spot_321,3.0
b_b003984,spot_680,5.0
d_d004093,spot_272,3.0
d_d003536,spot_149,5.0
d_d001994,spot_682,4.0
d_d000475,spot_131,5.0
d_d009066,spot_119,4.0
d_d010389,spot_684,4.0
d_d002985,spot_75,4.0
d_d002363,spot_685,4.0
d_d004872,spot_82,5.0
d_d001833,spot_686,4.0
d_d005882,spot_110,5.0
d_d004626,spot_69,5.0
d_d008066,spot_39,5.0
d_d002529,spot_40,4.0
d_d009075,spot_158,5.0
d_d000249,spot_687,5.0
d_d003286,spot_688,4.0
d_d011349,spot_156,4.0
d_d000480,spot_19,5.0
d_d009099,spot_689,5.0
d_d001240,spot_69,4.0
d_d012349,spot_418,5.0
d_d000545,spot_591,4.0
d_d004321,spot_131,5.0
d_d007504,spot_445,5.0
d_d006688,spot_690,5.0
d_d002187,spot_691,4.0
d_d005156,spot_57,4.0
d_d001676,spot_79,5.0
d_d001541,spot_209,5.0
d_d002638,spot_211,5.0
d_d000487,spot_86,4.0
d_d007518,spot_563,5.0
d_d006204,spot_120,5.0
d_d003715,spot_19,4.0
d_d003223,spot_337,3.0
d_d003839,spot_148,5.0
d_d009145,spot_209,4.0
d_d009653,spot_694,5.0
d_d006028,spot_365,3.0
d_d002165,spot_219,2.0
d_d005129,spot_119,5.0
d_d011423,spot_206,5.0
d_d010257,spot_379,4.0
d_d006300,spot_200,4.0
d_d005999,spot_19,4.0
d_d010671,spot_697,5.0
d_d003454,spot_593,5.0
d_d004115,spot_698,5.0
d_d003731,spot_699,5.0
d_d000846,spot_700,4.0
d_d005347,spot_206,5.0
d_d002785,spot_9,5.0
d_d001160,spot_16,5.0
d_d004186,spot_703,3.0
d_d007035,spot_209,5.0
d_d010440,spot_704,5.0
d_d001580,spot_250,5.0
d_d001894,spot_705,5.0
d_d009126,spot_115,4.0
d_d009042,spot_82,5.0
d_d001589,spot_82,5.0
d_d002953,spot_21,4.0
d_d000790,spot_404,5.0
d_d002613,spot_350,5.0
d_d003239,spot_40,5.0
d_d010304,spot_710,3.0
d_d012261,spot_69,5.0
d_d002586,spot_531,5.0
d_d002651,spot_461,5.0
d_d006711,spot_205,5.0
d_d001580,spot_643,5.0
d_d006028,spot_712,2.0
d_d004953,spot_16,5.0
d_d001599,spot_155,3.0
d_d000002,spot_713,5.0
d_d002987,spot_572,4.0
d_d004738,spot_673,5.0
d_d005392,spot_485,5.0
d_d002412,spot_69,5.0
d_d002399,spot_714,5.0
d_d004163,spot_715,5.0
d_d003245,spot_156,5.0
d_d001625,spot_717,4.0
d_d007124,spot_360,4.0
d_d002085,spot_94,5.0
d_d003422,spot_718,3.0
d_d001832,spot_512,5.0
d_d002944,spot_206,5.0
d_d003719,spot_719,5.0
d_d004703,spot_162,3.0
d_d000527,spot_720,2.0
d_d001805,spot_141,5.0
d_d006204,spot_401,5.0
d_d002734,spot_720,4.0
d_d000022,spot_722,5.0
d_d004101,spot_156,5.0
d_d006129,spot_159,5.0
d_d000589,spot_132,5.0
d_d009199,spot_206,4.0
d_d003472,spot_725,3.0
d_d005896,spot_81,5.0
d_d009199,spot_149,3.0
d_d000293,spot_156,5.0
d_d007988,spot_7,5.0
d_d010363,spot_19,4.0
d_d005582,spot_82,5.0
d_d003474,spot_39,4.0
d_d001927,spot_277,3.0
d_d007602,spot_728,5.0
d_d000143,spot_329,5.0
d_d001845,spot_729,3.0
d_d004367,spot_250,5.0
d_d007523,spot_243,4.0
d_d001083,spot_485,5.0
d_d001135,spot_445,5.0
d_d009149,spot_730,3.0
d_d001591,spot_272,5.0
d_d010245,spot_159,5.0
d_d000755,spot_115,5.0
d_d001786,spot_40,5.0
d_d002165,spot_732,4.0
d_d010204,spot_733,3.0
d_d000411,spot_385,5.0
d_d000330,spot_39,4.0
d_d001006,spot_209,3.0
d_d004100,spot_156,3.0
d_d003917,spot_82,3.0
d_d010183,spot_166,4.0
d_d003049,spot_463,4.0
d_d001470,spot_119,5.0
d_d005632,spot_162,1.0
d_d000948,spot_738,5.0
d_d001839,spot_93,4.0
d_d004122,spot_496,3.0
d_d004747,spot_61,4.0
d_d001588,spot_94,4.0
d_d002087,spot_261,5.0
d_d000819,spot_209,5.0
d_d003785,spot_740,4.0
d_d007764,spot_618,3.0
d_d005405,spot_39,3.0
d_d010328,spot_19,3.0
d_d003258,spot_82,4.0
d_d007774,spot_232,4.0
d_d012261,spot_61,5.0
d_d003785,spot_741,5.0
d_d002465,spot_156,4.0
d_d001558,spot_16,5.0
d_d000407,spot_742,3.0
d_d002651,spot_132,5.0
d_d008036,spot_132,5.0
d_d001949,spot_377,5.0
d_d003442,spot_82,5.0
d_d010997,spot_743,4.0
d_d001655,spot_744,5.0
d_d006123,spot_286,5.0
d_d003180,spot_637,5.0
d_d003281,spot_166,4.0
d_d000090,spot_329,4.0
d_d001904,spot_93,4.0
d_d001485,spot_197,4.0
d_d009051,spot_380,4.0
d_d009457,spot_115,5.0
d_d001373,spot_119,5.0
d_d002773,spot_503,5.0
d_d002789,spot_305,4.0
d_d009080,spot_112,5.0
d_d009120,spot_360,4.0
d_d004624,spot_54,4.0
d_d002811,spot_40,5.0
d_d000801,spot_62,5.0
d_d002948,spot_90,3.0
d_d001877,spot_750,5.0
d_d012295,spot_407,4.0
d_d005291,spot_360,5.0
d_d005232,spot_69,5.0
d_d003932,spot_752,5.0
d_d000607,spot_753,4.0
d_d002317,spot_754,5.0
d_d000105,spot_130,4.0
d_d010671,spot_755,5.0
d_d003815,spot_756,5.0
d_d006715,spot_16,3.0
d_d004284,spot_758,5.0
d_d005340,spot_12,3.0
d_d004783,spot_40,3.0
d_d002801,spot_759,4.0
d_d000365,spot_432,3.0
d_d003329,spot_760,4.0
d_d002706,spot_752,4.0
d_d006688,spot_761,1.0
d_d009840,spot_590,4.0
d_d012248,spot_593,5.0
d_d009091,spot_762,5.0
d_d000668,spot_763,4.0
d_d000228,spot_391,1.0
d_d003099,spot_286,5.0
d_d009696,spot_16,5.0
d_d001192,spot_765,5.0
d_d001278,spot_156,4.0
d_d006321,spot_397,4.0
d_d004156,spot_158,4.0
a_a011544,spot_75,3.0
d_d000347,spot_16,5.0
d_d003233,spot_22,4.0
d_d000072,spot_307,4.0
d_d000902,spot_656,5.0
d_d007863,spot_119,4.0
d_d001655,spot_119,3.0
d_d011354,spot_119,4.0
d_d002360,spot_697,5.0
d_d003564,spot_286,5.0
d_d001833,spot_40,5.0
d_d003709,spot_379,4.0
d_d009933,spot_770,5.0
d_d004021,spot_771,4.0
d_d003925,spot_445,5.0
d_d002978,spot_772,5.0
d_d002734,spot_763,3.0
d_d009818,spot_82,4.0
d_d008030,spot_774,3.0
d_d002485,spot_347,5.0
d_d005567,spot_610,5.0
d_d006976,spot_146,5.0
d_d003731,spot_115,5.0
d_d009102,spot_776,5.0
d_d008963,spot_69,5.0
b_b001937,spot_565,5.0
d_d001395,spot_777,4.0
d_d000699,spot_8,3.0
d_d009833,spot_82,5.0
d_d001360,spot_295,4.0
d_d004040,spot_155,4.0
d_d005955,spot_82,4.0
d_d001730,spot_206,5.0
d_d001416,spot_69,4.0
d_d000182,spot_39,5.0
d_d000768,spot_166,4.0
d_d005085,spot_24,5.0
d_d012384,spot_784,3.0
d_d009199,spot_785,4.0
d_d001994,spot_480,4.0
d_d002130,spot_787,4.0
d_d008042,spot_788,5.0
d_d001669,spot_610,4.0
d_d007128,spot_286,4.0
d_d002384,spot_525,4.0
d_d003622,spot_10,3.0
d_d005200,spot_333,4.0
d_d004101,spot_21,4.0
d_d006122,spot_166,5.0
d_d004321,spot_718,3.0
d_d000049,spot_119,5.0
d_d002010,spot_110,5.0
d_d001440,spot_789,4.0
d_d002785,spot_480,2.0
d_d004735,spot_790,4.0
d_d004915,spot_119,5.0
d_d003534,spot_591,4.0
d_d002379,spot_793,4.0
d_d009893,spot_40,5.0
d_d004726,spot_132,5.0
d_d007060,spot_55,4.0
d_d004284,spot_124,4.0
d_d002298,spot_712,5.0
d_d001430,spot_797,3.0
d_d006140,spot_281,4.0
d_d000010,spot_202,4.0
d_d000757,spot_800,5.0
b_b008080,spot_801,4.0
d_d000478,spot_656,4.0
d_d000046,spot_57,4.0
d_d003722,spot_94,5.0
d_d001876,spot_315,4.0
d_d001439,spot_802,5.0
d_d003913,spot_803,5.0
d_d012489,spot_75,4.0
d_d001944,spot_804,5.0
d_d007484,spot_16,5.0
d_d003974,spot_654,5.0
d_d000478,spot_22,4.0
d_d005226,spot_296,5.0
d_d001547,spot_16,4.0
d_d001416,spot_54,3.0
d_d003735,spot_55,5.0
d_d005637,spot_805,4.0
d_d008100,spot_806,4.0
d_d001785,spot_807,4.0
d_d002802,spot_808,4.0
d_d001315,spot_62,5.0
d_d000432,spot_462,5.0
d_d001066,spot_128,5.0
d_d002227,spot_110,4.0
d_d001360,spot_373,4.0
d_d006746,spot_209,5.0
d_d002247,spot_288,5.0
d_d009921,spot_21,4.0
d_d001730,spot_809,3.0
d_d004048,spot_810,2.0
d_d004299,spot_811,4.0
d_d011338,spot_110,4.0
d_d001495,spot_288,5.0
d_d000349,spot_224,5.0
d_d004187,spot_814,4.0
d_d011457,spot_446,5.0
d_d007662,spot_94,4.0
d_d000878,spot_75,4.0
d_d001464,spot_816,4.0
d_d001193,spot_817,5.0
d_d004100,spot_57,3.0
d_d010685,spot_389,4.0
d_d004511,spot_38,2.0
d_d001903,spot_205,4.0
d_d007481,spot_203,4.0
d_d001918,spot_360,5.0
d_d002397,spot_564,3.0
d_d003199,spot_350,4.0
d_d007963,spot_232,4.0
d_d000515,spot_19,2.0
d_d002447,spot_744,4.0
d_d001779,spot_710,5.0
d_d010075,spot_820,5.0
d_d010250,spot_162,3.0
d_d005782,spot_821,5.0
d_d000564,spot_9,2.0
d_d003091,spot_79,5.0
d_d001339,spot_503,4.0
d_d000288,spot_119,4.0
d_d005974,spot_823,5.0
d_d001281,spot_82,4.0
d_d001389,spot_111,4.0
d_d007453,spot_480,4.0
d_d000884,spot_623,5.0
d_d010639,spot_825,5.0
b_b000786,spot_115,4.0
d_d009398,spot_166,5.0
d_d005204,spot_40,3.0
d_d009833,spot_699,5.0
d_d001467,spot_211,5.0
d_d000998,spot_265,3.0
d_d007825,spot_82,4.0
d_d000247,spot_326,4.0
d_d001937,spot_826,4.0
d_d010098,spot_57,3.0
d_d008247,spot_657,5.0
d_d000630,spot_21,5.0
d_d001666,spot_289,5.0
d_d003234,spot_264,5.0
d_d006666,spot_8,4.0
d_d005931,spot_288,5.0
d_d006166,spot_132,4.0
d_d001934,spot_295,5.0
d_d003084,spot_295,5.0
d_d001570,spot_166,4.0
d_d009241,spot_120,3.0
d_d000797,spot_39,5.0
d_d002283,spot_829,5.0
d_d001648,spot_218,3.0
d_d007611,spot_24,5.0
d_d001544,spot_31,4.0
d_d000593,spot_115,5.0
d_d000946,spot_209,5.0
d_d001918,spot_832,3.0
d_d002793,spot_62,5.0
d_d003098,spot_40,5.0
d_d001628,spot_57,5.0
d_d012275,spot_40,4.0
d_d002227,spot_8,5.0
d_d004464,spot_373,5.0
d_d001648,spot_373,5.0
d_d000274,spot_162,5.0
d_d006979,spot_149,5.0
d_d010067,spot_128,5.0
d_d000469,spot_128,5.0
d_d010123,spot_119,5.0
d_d009647,spot_39,5.0
d_d009166,spot_643,3.0
d_d001893,spot_147,4.0
d_d001606,spot_213,5.0
d_d000284,spot_835,4.0
d_d006215,spot_837,5.0
d_d010310,spot_94,5.0
d_d002089,spot_54,5.0
d_d010207,spot_8,5.0
d_d004256,spot_840,5.0
d_d007014,spot_841,4.0
d_d012235,spot_842,5.0
d_d002998,spot_843,3.0
d_d004838,spot_296,5.0
d_d010676,spot_57,4.0
d_d000795,spot_397,4.0
d_d009637,spot_19,5.0
d_d001455,spot_57,4.0
d_d001415,spot_21,5.0
d_d006734,spot_278,5.0
a_a000317,spot_8,4.0
d_d009919,spot_291,4.0
d_d002817,spot_168,5.0
d_d004590,spot_730,3.0
d_d002198,spot_286,4.0
d_d002122,spot_846,5.0
d_d004989,spot_589,5.0
d_d004219,spot_501,4.0
d_d003629,spot_370,5.0
d_d002333,spot_272,4.0
d_d007486,spot_300,5.0
d_d002541,spot_850,5.0
d_d007445,spot_852,5.0
d_d005539,spot_756,5.0
d_d003060,spot_69,5.0
d_d000309,spot_149,5.0
d_d006767,spot_572,3.0
d_d004040,spot_713,5.0
d_d003157,spot_854,5.0
d_d009089,spot_115,5.0
d_d002035,spot_119,4.0
d_d001013,spot_16,4.0
d_d001993,spot_205,4.0
d_d001521,spot_281,5.0
d_d001760,spot_856,3.0
d_d005113,spot_251,5.0
d_d010177,spot_857,4.0
d_d002716,spot_250,5.0
d_d006652,spot_858,4.0
d_d003422,spot_156,3.0
d_d005426,spot_380,4.0
d_d002359,spot_860,5.0
d_d002481,spot_132,4.0
d_d001666,spot_744,5.0
d_d009123,spot_119,5.0
d_d000324,spot_82,4.0
d_d002087,spot_21,5.0
d_d000160,spot_213,4.0
d_d012393,spot_286,5.0
d_d001586,spot_862,5.0
d_d001666,spot_22,5.0
d_d002757,spot_865,5.0
d_d002545,spot_866,5.0
d_d008058,spot_867,5.0
d_d007390,spot_868,5.0
d_d001901,spot_39,5.0
d_d002969,spot_752,4.0
d_d003442,spot_720,4.0
d_d002089,spot_200,4.0
d_d001765,spot_202,4.0
d_d000757,spot_54,5.0
d_d004464,spot_16,5.0
d_d010440,spot_126,5.0
d_d006910,spot_418,5.0
d_d001949,spot_119,5.0
d_d009123,spot_360,5.0
d_d006810,spot_265,5.0
d_d001735,spot_464,5.0
d_d004213,spot_223,5.0
d_d001592,spot_752,5.0
d_d006654,spot_871,5.0
d_d011291,spot_475,4.0
d_d000912,spot_93,4.0
d_d000515,spot_92,5.0
d_d007486,spot_132,5.0
d_d010266,spot_211,5.0
d_d004191,spot_132,4.0
d_d010671,spot_337,3.0
d_d002182,spot_89,5.0
d_d002187,spot_91,4.0
d_d000924,spot_149,4.0
d_d010167,spot_807,5.0
d_d001260,spot_874,5.0
d_d003297,spot_598,4.0
d_d000180,spot_149,4.0
d_d000752,spot_209,4.0
d_d010660,spot_286,5.0
d_d004600,spot_397,5.0
d_d000543,spot_877,5.0
d_d003910,spot_699,4.0
d_d007567,spot_402,5.0
d_d004738,spot_277,3.0
d_d001833,spot_139,4.0
d_d008221,spot_119,3.0
d_d004002,spot_423,3.0
d_d006060,spot_879,4.0
d_d001678,spot_880,5.0
d_d002067,spot_881,5.0
d_d000334,spot_296,4.0
d_d003194,spot_820,5.0
d_d000152,spot_149,5.0
d_d002965,spot_883,4.0
d_d000515,spot_104,5.0
d_d009933,spot_884,4.0
d_d000209,spot_66,4.0
d_d000482,spot_841,3.0
d_d001293,spot_885,5.0
d_d009342,spot_211,5.0
d_d011264,spot_886,4.0
d_d007753,spot_278,4.0
d_d007518,spot_54,3.0
d_d002485,spot_89,5.0
d_d005408,spot_128,5.0
d_d004710,spot_240,3.0
d_d001705,spot_82,5.0
d_d003306,spot_505,3.0
d_d004165,spot_684,4.0
d_d009048,spot_887,5.0
d_d004878,spot_166,4.0
d_d000794,spot_68,2.0
d_d005315,spot_888,2.0
d_d007835,spot_54,4.0
d_d000126,spot_889,4.0
d_d002785,spot_200,5.0
d_d002424,spot_892,4.0
d_d001758,spot_893,5.0
d_d002192,spot_16,5.0
d_d003370,spot_224,4.0
d_d001319,spot_758,4.0
d_d000797,spot_894,5.0
d_d002575,spot_57,5.0
d_d002163,spot_895,5.0
d_d000898,spot_166,4.0
d_d001339,spot_211,5.0
d_d004247,spot_896,5.0
d_d000774,spot_39,3.0
d_d010750,spot_251,4.0
d_d012330,spot_505,5.0
d_d003742,spot_897,4.0
d_d002933,spot_40,5.0
d_d005426,spot_75,4.0
d_d004316,spot_712,4.0
d_d000159,spot_899,3.0
d_d006262,spot_218,5.0
d_d009051,spot_9,5.0
d_d002529,spot_110,4.0
d_d002320,spot_166,5.0
d_d006204,spot_315,5.0
d_d001835,spot_166,4.0
d_d009350,spot_57,2.0
d_d004415,spot_379,4.0
d_d004678,spot_669,3.0
d_d010548,spot_902,5.0
d_d003346,spot_429,4.0
d_d001345,spot_16,4.0
d_d002681,spot_903,4.0
d_d002234,spot_120,4.0
d_d001038,spot_39,4.0
d_d002631,spot_904,2.0
d_d006232,spot_21,4.0
d_d004002,spot_112,4.0
d_d007581,spot_31,5.0
d_d002310,spot_19,5.0
d_d000868,spot_905,3.0
d_d010575,spot_202,4.0
d_d002547,spot_250,5.0
d_d009265,spot_141,5.0
d_d002114,spot_54,3.0
d_d006057,spot_30,5.0
d_d003356,spot_277,5.0
d_d010440,spot_710,5.0
d_d000689,spot_370,4.0
d_d000326,spot_9,5.0
d_d000357,spot_81,5.0
d_d001386,spot_22,3.0
d_d009252,spot_337,5.0
d_d003432,spot_188,4.0
d_d011027,spot_82,5.0
d_d001544,spot_329,3.0
d_d010450,spot_16,5.0
d_d001701,spot_120,4.0
d_d005076,spot_908,5.0
d_d000537,spot_159,5.0
d_d004321,spot_3,5.0
d_d004384,spot_209,5.0
d_d000827,spot_909,4.0
d_d002666,spot_75,2.0
d_d001786,spot_800,5.0
d_d010134,spot_541,5.0
d_d000752,spot_54,4.0
d_d010383,spot_119,4.0
d_d005208,spot_911,4.0
d_d009051,spot_57,3.0
d_d003629,spot_92,4.0
d_d002227,spot_156,4.0
d_d006867,spot_224,4.0
d_d002671,spot_8,5.0
d_d010667,spot_740,5.0
d_d003411,spot_86,5.0
d_d010548,spot_94,5.0
d_d006111,spot_337,4.0
d_d000212,spot_69,3.0
d_d012491,spot_915,5.0
d_d002061,spot_16,4.0
d_d000265,spot_209,4.0
d_d010126,spot_156,5.0
d_d009381,spot_69,5.0
d_d000323,spot_250,5.0
d_d003543,spot_341,4.0
d_d011821,spot_917,5.0
d_d012344,spot_918,4.0
d_d004269,spot_370,5.0
d_d010440,spot_705,5.0
d_d002408,spot_16,4.0
d_d001540,spot_750,5.0
d_d005339,spot_919,5.0
d_d011690,spot_505,4.0
d_d001413,spot_9,5.0
d_d004500,spot_75,4.0
d_d000689,spot_209,4.0
d_d003369,spot_921,5.0
d_d005475,spot_752,5.0
d_d002821,spot_430,5.0
d_d005572,spot_404,4.0
d_d012322,spot_923,5.0
d_d001485,spot_924,4.0
d_d000334,spot_132,5.0
d_d001147,spot_82,5.0
d_d001434,spot_776,4.0
d_d011515,spot_255,4.0
d_d001376,spot_925,5.0
d_d004945,spot_148,3.0
d_d000326,spot_19,3.0
d_d000615,spot_432,5.0
d_d004293,spot_242,4.0
d_d000291,spot_380,5.0
d_d009122,spot_383,4.0
d_d004678,spot_927,5.0
d_d002295,spot_337,5.0
d_d008017,spot_132,4.0
d_d002361,spot_337,3.0
d_d004817,spot_149,5.0
d_d001193,spot_929,3.0
d_d004767,spot_807,5.0
d_d006378,spot_16,5.0
d_d000744,spot_39,5.0
d_d001495,spot_300,5.0
d_d000203,spot_931,5.0
d_d001875,spot_932,5.0
d_d005955,spot_149,4.0
d_d003839,spot_119,4.0
d_d004921,spot_303,5.0
d_d002386,spot_16,4.0
d_d001649,spot_75,3.0
d_d001076,spot_119,4.0
d_d012078,spot_168,5.0
d_d001504,spot_935,4.0
d_d001527,spot_42,5.0
d_d002011,spot_936,5.0
d_d012434,spot_937,5.0
d_d007124,spot_938,3.0
d_d005308,spot_629,5.0
d_d000296,spot_286,5.0
d_d000288,spot_75,5.0
d_d001360,spot_350,4.0
d_d003270,spot_381,5.0
d_d000744,spot_101,4.0
d_d005620,spot_94,5.0
d_d000672,spot_942,4.0
d_d000402,spot_62,1.0
d_d005339,spot_943,5.0
d_d002158,spot_43,5.0
d_d001803,spot_944,5.0
d_d003650,spot_315,5.0
d_d002560,spot_744,5.0
d_d000767,spot_16,3.0
d_d000033,spot_899,5.0
d_d001932,spot_149,5.0
d_d001901,spot_57,4.0
d_d002928,spot_298,5.0
d_d011027,spot_139,5.0
d_d004726,spot_776,3.0
d_d003798,spot_946,4.0
d_d000791,spot_568,5.0
d_d002799,spot_533,5.0
d_d000712,spot_119,5.0
d_d001967,spot_948,3.0
d_d000333,spot_329,5.0
d_d007636,spot_950,4.0
d_d002040,spot_206,5.0
d_d009830,spot_166,5.0
d_d001760,spot_383,3.0
d_d001699,spot_952,3.0
d_d000487,spot_380,4.0
d_d001863,spot_954,5.0
d_d004168,spot_82,5.0
d_d004720,spot_955,4.0
d_d000608,spot_956,5.0
d_d000889,spot_132,4.0
d_d009706,spot_119,4.0
d_d001347,spot_97,5.0
d_d009123,spot_211,5.0
d_d002554,spot_162,4.0
d_d000248,spot_3,4.0
d_d003448,spot_166,4.0
d_d001728,spot_209,3.0
d_d003398,spot_958,4.0
d_d010245,spot_598,5.0
d_d000091,spot_120,2.0
d_d001675,spot_960,4.0
d_d011694,spot_480,1.0
d_d001238,spot_961,4.0
d_d009241,spot_591,4.0
d_d006021,spot_422,4.0
d_d003232,spot_300,4.0
d_d010401,spot_609,5.0
d_d002801,spot_166,5.0
d_d001779,spot_132,5.0
d_d001559,spot_962,5.0
d_d003543,spot_34,5.0
d_d005922,spot_162,3.0
d_d012463,spot_964,4.0
d_d000187,spot_390,2.0
d_d004311,spot_139,4.0
d_d009470,spot_166,3.0
d_d002267,spot_905,5.0
d_d003907,spot_85,4.0
d_d000355,spot_82,4.0
d_d002411,spot_97,5.0
d_d000152,spot_441,5.0
d_d001591,spot_966,4.0
d_d001144,spot_119,4.0
d_d002841,spot_8,4.0
d_d009107,spot_967,3.0
d_d000628,spot_968,5.0
d_d002051,spot_390,5.0
d_d002342,spot_156,3.0
d_d002126,spot_40,4.0
d_d006098,spot_125,5.0
d_d009122,spot_424,3.0
d_d001301,spot_10,4.0
d_d009727,spot_9,5.0
d_d001083,spot_370,5.0
d_d006262,spot_132,5.0
d_d000268,spot_82,4.0
d_d004529,spot_233,4.0
d_d001688,spot_39,5.0
d_d001033,spot_628,4.0
d_d002846,spot_972,5.0
d_d001399,spot_541,5.0
d_d003329,spot_973,5.0
d_d000267,spot_245,4.0
d_d000182,spot_89,4.0
d_d000424,spot_62,4.0
d_d002021,spot_974,5.0
d_d010193,spot_684,4.0
d_d010676,spot_24,4.0
d_d002033,spot_867,4.0
d_d010383,spot_345,4.0
d_d000466,spot_166,2.0
d_d000770,spot_81,5.0
d_d007152,spot_718,5.0
d_d001171,spot_22,5.0
d_d009394,spot_200,4.0
d_d000177,spot_265,4.0
d_d007761,spot_345,5.0
d_d004352,spot_978,3.0
d_d004288,spot_12,5.0
a_a002976,spot_89,5.0
d_d004321,spot_348,5.0
d_d009199,spot_979,4.0
d_d004908,spot_981,3.0
d_d003645,spot_498,4.0
d_d009106,spot_366,4.0
d_d005523,spot_166,4.0
d_d005144,spot_982,5.0
d_d000063,spot_211,4.0
d_d006711,spot_366,5.0
d_d012360,spot_541,5.0
d_d003304,spot_628,4.0
d_d001011,spot_984,5.0
d_d001626,spot_985,4.0
d_d003763,spot_115,4.0
d_d001936,spot_549,5.0
d_d001084,spot_987,5.0
d_d012400,spot_644,4.0
d_d006139,spot_989,4.0
d_d011698,spot_16,4.0
d_d006080,spot_414,4.0
d_d006711,spot_8,5.0
d_d000516,spot_990,5.0
d_d001429,spot_24,5.0
d_d001387,spot_991,3.0
d_d001983,spot_16,5.0
d_d003049,spot_380,5.0
d_d000139,spot_992,5.0
d_d004535,spot_993,2.0
d_d004056,spot_305,5.0
d_d007016,spot_994,5.0
d_d002529,spot_209,4.0
d_d001607,spot_995,5.0
d_d001628,spot_119,5.0
d_d012331,spot_937,4.0
d_d007584,spot_997,5.0
d_d000852,spot_155,5.0
d_d001937,spot_93,4.0
d_d006312,spot_75,5.0
d_d009295,spot_350,3.0
d_d010680,spot_397,4.0
d_d000381,spot_224,2.0
d_d009371,spot_999,5.0
d_d001845,spot_1000,3.0
d_d010622,spot_124,5.0
d_d000494,spot_286,4.0
d_d002064,spot_40,4.0
d_d001202,spot_584,4.0
d_d000534,spot_265,5.0
d_d006902,spot_629,5.0
d_d003822,spot_303,4.0
d_d001331,spot_366,3.0
d_d001949,spot_1001,4.0
d_d000488,spot_3,5.0
d_d010315,spot_385,4.0
d_d009042,spot_54,4.0
d_d003039,spot_55,5.0
