spot_id,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD_1,VISIT_AREA_TYPE_CD_2,VISIT_AREA_TYPE_CD_3,VISIT_AREA_TYPE_CD_4,VISIT_AREA_TYPE_CD_5,VISIT_AREA_TYPE_CD_6,VISIT_AREA_TYPE_CD_7,VISIT_AREA_TYPE_CD_8,REVISIT_INTENTION,RCMDTN_INTENTION
spot_232,휴애리자연생활공원,93.19148936170212,자연관광지,"테마시설(놀이공원, 워터파크)",체험 활동 관광지,지역 축제/행사,missing,missing,missing,missing,3.893617021276596,3.9574468085106385
spot_233,성이시돌목장,41.029411764705884,체험 활동 관광지,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","상업지구(거리, 시장, 쇼핑시설)","테마시설(놀이공원, 워터파크)","레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,3.6323529411764706,3.838235294117647
spot_240,루나폴,99.6,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,4.0,4.4
spot_241,개월이오름,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_242,노리매,66.0,"테마시설(놀이공원, 워터파크)",자연관광지,"산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,4.3,4.4
spot_243,스카이워터쇼,82.5,"문화 시설(공연장, 영화관, 전시관 등)",체험 활동 관광지,missing,missing,missing,missing,missing,missing,3.8333333333333335,3.9166666666666665
spot_245,한림공원,87.90697674418605,자연관광지,체험 활동 관광지,missing,missing,missing,missing,missing,missing,4.069767441860465,4.325581395348837
spot_247,아부오름,55.3125,자연관광지,"산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,missing,3.875,4.25
spot_248,수월봉전기자전거,90.0,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.7272727272727275,4.7272727272727275
spot_249,함덕해수욕장 근처 길,0.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_250,송악산둘레길,73.28571428571429,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,4.428571428571429,4.585714285714285
spot_251,한라산국립공원,492.63157894736844,자연관광지,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","레저/스포츠 관련 시설(스키, 카트, 수상레저)",missing,missing,missing,missing,4.394736842105263,4.684210526315789
spot_254,바닷가,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_255,바이제주,51.666666666666664,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.277777777777778,4.388888888888889
spot_256,토토아뜰리에,135.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.333333333333333
spot_259,더힐링타임,45.0,체험 활동 관광지,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,3.8,3.7
spot_261,외돌개 전망대,46.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.6,4.6
spot_262,한라산영실휴게소,100.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_264,군산오름 전망대,55.714285714285715,"산책로, 둘레길 등",자연관광지,missing,missing,missing,missing,missing,missing,3.7142857142857144,4.0
spot_265,약천사,46.70886075949367,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.012658227848101,4.265822784810126
spot_267,롯데마트 제주점,47.5,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,3.9166666666666665
spot_268,신라면세점 제주공항점,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_270,걸매생태공원,82.5,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_271,엉또폭포,39.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.4,4.3
spot_272,제주관광공사 지정면세점,45.75,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,3.95
spot_273,제주동문수산시장,54.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.6,3.7
spot_274,제주보리빵마을,15.0,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_277,드르쿰다in성산,94.41176470588235,체험 활동 관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)","테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,4.0588235294117645,4.264705882352941
spot_278,애월카페거리,61.76470588235294,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.235294117647059,4.313725490196078
spot_279,도두봉공원,43.333333333333336,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.888888888888889,4.222222222222222
spot_281,로봇플래닛,90.0,"문화 시설(공연장, 영화관, 전시관 등)","테마시설(놀이공원, 워터파크)",체험 활동 관광지,missing,missing,missing,missing,missing,3.5,3.8333333333333335
spot_282,연미정,40.0,체험 활동 관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,3.7333333333333334,4.2
spot_284,망루등대,17.142857142857142,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,3.5714285714285716,3.5714285714285716
spot_285,동문재래시장야시장,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_286,산굼부리,69.609375,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,4.34375,4.5078125
spot_288,화조원,102.85714285714286,체험 활동 관광지,"테마시설(놀이공원, 워터파크)",자연관광지,missing,missing,missing,missing,missing,4.142857142857143,4.380952380952381
spot_289,너븐숭이4.3기념관,33.75,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.5,3.875
spot_291,아끈다랑쉬오름,43.84615384615385,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,3.5384615384615383,3.6923076923076925
spot_292,동방파제,95.0,자연관광지,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,4.5,4.5
spot_295,용연계곡,37.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,4.0,4.033333333333333
spot_296,사려니숲길,68.42696629213484,자연관광지,"산책로, 둘레길 등",체험 활동 관광지,missing,missing,missing,missing,missing,4.415730337078652,4.50561797752809
spot_297,금능석물원,45.0,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_298,서복전시관,35.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.25,3.25
spot_300,제주현대미술관,65.1063829787234,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.531914893617022,4.574468085106383
spot_301,우리 승마장,30.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5714285714285716,4.0
spot_302,테디베어뮤지엄 제주점,61.666666666666664,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,3.5555555555555554,3.7222222222222223
spot_303,본태박물관,86.53846153846153,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.8846153846153846,4.3076923076923075
spot_304,파파빌레,60.0,지역 축제/행사,missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_305,제주맥주 양조장,91.66666666666667,체험 활동 관광지,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,3.5555555555555554,3.888888888888889
spot_306,꽃길만걷차 성산본점,70.0,"상업지구(거리, 시장, 쇼핑시설)","레저/스포츠 관련 시설(스키, 카트, 수상레저)",체험 활동 관광지,missing,missing,missing,missing,missing,4.333333333333333,5.0
spot_307,넥슨컴퓨터박물관,113.18181818181819,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,missing,missing,3.9545454545454546,4.5
spot_315,이마트 서귀포점,44.705882352941174,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.196078431372549,4.137254901960785
spot_317,신화월드 테마파크 C-1구역 전기차충전소,90.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.3333333333333335,3.6666666666666665
spot_318,서귀포농업기술센터,140.0,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.333333333333333,4.0
spot_321,액트몬 제주중문점,70.71428571428571,체험 활동 관광지,"테마시설(놀이공원, 워터파크)","문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,3.4285714285714284,3.357142857142857
spot_322,한라산국립공원 관음사탐방로,404.2857142857143,자연관광지,체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.523809523809524,4.761904761904762
spot_324,명월팽나무군락,40.0,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","산책로, 둘레길 등",missing,missing,missing,missing,missing,3.6666666666666665,3.6666666666666665
spot_325,어승생,80.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.666666666666667,4.666666666666667
spot_326,마라도,109.41176470588235,자연관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",체험 활동 관광지,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,3.9705882352941178,4.176470588235294
spot_328,올레길 17코스(광령-제주원도심 올레),50.625,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,missing,4.25,4.375
spot_329,신화테마파크,92.47058823529412,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.8823529411764706,3.9058823529411764
spot_330,비양도,78.29268292682927,자연관광지,"산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,missing,missing,3.975609756097561,4.073170731707317
spot_332,섭지코지해수욕장,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,5.0,5.0
spot_333,하도해변,35.0,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.0,4.416666666666667
spot_335,서프라이즈테마파크,60.0,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,missing,3.4,3.8
spot_336,귤의 정원 바령,62.5,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,4.166666666666667,4.333333333333333
spot_337,새연교,35.921052631578945,"산책로, 둘레길 등",자연관광지,체험 활동 관광지,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)","레저/스포츠 관련 시설(스키, 카트, 수상레저)",지역 축제/행사,"상업지구(거리, 시장, 쇼핑시설)",missing,3.9078947368421053,3.986842105263158
spot_338,바인드,60.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_339,루나피크닉,90.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_340,밧돌오름,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,2.0,2.0
spot_341,새별프렌즈,63.333333333333336,체험 활동 관광지,"테마시설(놀이공원, 워터파크)",missing,missing,missing,missing,missing,missing,3.6666666666666665,3.888888888888889
spot_342,제주국제평화센터,52.5,"문화 시설(공연장, 영화관, 전시관 등)",missing,missing,missing,missing,missing,missing,missing,4.25,4.25
spot_343,제주 세계자연유산센터,60.0,"문화 시설(공연장, 영화관, 전시관 등)",자연관광지,missing,missing,missing,missing,missing,missing,4.5,4.5
spot_345,서빈백사,38.108108108108105,자연관광지,체험 활동 관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,4.4324324324324325,4.486486486486487
spot_347,메밀꽃밭,30.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,3.0,3.0
spot_348,사려니숲길 붉은오름 입구,72.63157894736842,자연관광지,"산책로, 둘레길 등",missing,missing,missing,missing,missing,missing,4.421052631578948,4.631578947368421
spot_350,이호테우등대,38.75,"테마시설(놀이공원, 워터파크)",자연관광지,"문화 시설(공연장, 영화관, 전시관 등)","산책로, 둘레길 등","역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",missing,missing,missing,4.104166666666667,4.208333333333333
spot_351,다이나믹메이즈,75.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.5,3.5
spot_352,이레저버기카,60.0,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.0,4.0
spot_353,방림원,60.0,자연관광지,missing,missing,missing,missing,missing,missing,missing,4.25,4.0
spot_355,한림수협 다목적어업인종합지원센터,30.0,"상업지구(거리, 시장, 쇼핑시설)",missing,missing,missing,missing,missing,missing,missing,4.0,4.0
spot_356,일출랜드,90.0,자연관광지,"테마시설(놀이공원, 워터파크)",체험 활동 관광지,missing,missing,missing,missing,missing,3.25,4.0
spot_357,쇠소깍전통나룻배 카약체험지점,63.75,체험 활동 관광지,missing,missing,missing,missing,missing,missing,missing,3.625,3.875
