iter	Passed	Remaining
1361	81679	19610
1362	81844	19575
1363	81902	19514
1364	81954	19453
1365	82012	19392
1366	82066	19330
1367	82122	19270
1368	82175	19208
1369	82227	19146
1370	82307	19090
1371	82360	19029
1372	82420	18969
1373	82475	18908
1374	82530	18846
1375	82585	18785
1376	82644	18725
1377	82705	18665
1378	82764	18605
1379	82829	18546
1380	83006	18512
1381	83063	18451
1382	83193	18407
1383	83257	18347
1384	83310	18286
1385	83368	18225
1386	83425	18164
1387	83478	18103
1388	83539	18043
1389	83595	17981
1390	83650	17920
1391	83706	17859
1392	83758	17797
1393	83814	17736
1394	83873	17676
1395	83929	17615
1396	83987	17554
1397	84145	17515
1398	84213	17456
1399	84265	17394
1400	84323	17334
1401	84382	17273
1402	84439	17212
1403	84502	17153
1404	84651	17110
1405	84733	17055
1406	84792	16994
1407	84854	16934
1408	84912	16874
1409	84966	16812
1410	85021	16751
1411	85077	16690
1412	85185	16639
1413	85239	16577
1414	85291	16515
1415	85343	16453
1416	85396	16392
1417	85450	16330
1418	85503	16269
1419	85559	16208
1420	85617	16147
1421	85671	16085
1422	85726	16024
1423	85784	15964
1424	85937	15921
1425	86123	15883
1426	86311	15847
1427	86425	15796
1428	86541	15745
1429	86693	15701
1430	86878	15663
1431	86989	15611
1432	87071	15554
1433	87171	15501
1434	87258	15445
1435	87361	15391
1436	87569	15356
1437	87688	15305
1438	87811	15255
1439	87914	15201
1440	88036	15151
1441	88150	15099
1442	88290	15051
1443	88399	14998
1444	88540	14950
1445	88708	14907
1446	88836	14857
1447	88980	14809
1448	89150	14766
1449	89303	14719
1450	89549	14688
1451	89720	14644
1452	89938	14608
1453	90048	14553
1454	90158	14499
1455	90294	14449
1456	90375	14390
1457	90534	14343
1458	90653	14290
1459	90802	14242
1460	90916	14188
1461	91110	14146
1462	91312	14105
1463	91482	14059
1464	91581	14002
1465	91782	13961
1466	91865	13901
1467	91950	13842
1468	92037	13783
1469	92125	13724
1470	92290	13677
1471	92391	13620
1472	92480	13561
1473	92550	13499
1474	92608	13436
1475	92679	13374
1476	92740	13311
1477	92799	13248
1478	92854	13184
1479	92912	13120
1480	92964	13056
1481	93021	12992
1482	93075	12928
1483	93129	12864
1484	93185	12801
1485	93386	12757
1486	93468	12697
1487	93535	12634
1488	93605	12572
1489	93670	12510
1490	93728	12446
1491	93786	12383
1492	93843	12319
1493	93896	12255
1494	93954	12192
1495	94013	12128
1496	94070	12065
1497	94126	12001
1498	94185	11938
1499	94240	11874
1500	94295	11810
1501	94348	11746
1502	94457	11689
1503	94538	11628
1504	94610	11567
1505	94678	11504
1506	94760	11444
1507	94851	11384
1508	94927	11323
1509	94985	11259
1510	95045	11196
1511	95101	11132
1512	95152	11068
1513	95210	11005
1514	95265	10941
1515	95318	10877
1516	95370	10813
1517	95424	10749
1518	95487	10686
1519	95640	10633
1520	95709	10571
1521	95767	10507
1522	95825	10444
1523	95966	10390
1524	96092	10333
1525	96267	10282
1526	96414	10228
1527	96544	10172
1528	96689	10117
1529	96792	10058
1530	96870	9997
1531	96952	9935
1532	97030	9873
1533	97104	9811
1534	97181	9749
1535	97254	9687
1536	97324	9624
1537	97383	9561
1538	97438	9496
1539	97495	9433
1540	97617	9375
1541	97800	9323
1542	97892	9262
1543	97980	9201
1544	98070	9140
1545	98142	9077
1546	98254	9018
1547	98359	8959
1548	98502	8902
1549	98572	8839
1550	98630	8775
1551	98693	8712
1552	98749	8647
1553	98815	8584
1554	98980	8529
1555	99035	8465
1556	99092	8400
1557	99151	8336
1558	99213	8273
1559	99277	8209
1560	99336	8145
1561	99400	8081
1562	99460	8017
1563	99518	7953
1564	99576	7889
1565	99636	7825
1566	99692	7761
1567	99754	7697
1568	99816	7634
1569	99870	7569
1570	99926	7505
1571	100072	7448
1572	100184	7388
1573	100239	7323
1574	100297	7259
1575	100358	7195
1576	100416	7131
1577	100485	7068
1578	100539	7003
1579	100593	6939
1580	100644	6875
1581	100692	6810
1582	100741	6745
1583	100869	6686
1584	101011	6627
1585	101234	6574
1586	101359	6514
1587	101461	6453
1588	101526	6389
1589	101591	6325
1590	101650	6261
1591	101725	6198
1592	101815	6135
1593	101887	6072
1594	101942	6007
1595	101996	5943
1596	102055	5879
1597	102148	5816
1598	102251	5755
1599	102365	5694
1600	102467	5632
1601	102582	5570
1602	102658	5507
1603	102738	5444
1604	102822	5381
1605	102905	5318
1606	102965	5254
1607	103020	5189
1608	103080	5125
1609	103137	5060
1610	103189	4996
1611	103240	4931
1612	103301	4867
1613	103470	4808
1614	103558	4745
1615	103662	4682
1616	103748	4619
1617	103866	4557
1618	103943	4494
1619	104024	4430
1620	104096	4366
1621	104173	4303
1622	104241	4239
1623	104326	4175
1624	104392	4111
1625	104466	4047
1626	104760	3992
1627	104877	3929
1628	104945	3865
1629	105025	3801
1630	105092	3737
1631	105172	3673
1632	105241	3609
1633	105311	3544
1634	105392	3480
1635	105462	3416
1636	105542	3352
1637	105611	3288
1638	105674	3223
1639	105786	3160
1640	105847	3096
1641	105906	3031
1642	105960	2966
1643	106019	2901
1644	106073	2837
1645	106133	2772
1646	106192	2708
1647	106250	2643
1648	106325	2579
1649	106380	2514
1650	106455	2450
1651	106524	2385
1652	106580	2321
1653	106634	2256
1654	106689	2191
1655	106738	2127
1656	106801	2062
1657	106920	1999
1658	106974	1934
1659	107033	1869
1660	107077	1805
1661	107137	1740
1662	107189	1675
